k162a,k162b,k20a1,k82a,k82b,k11,b5,a4a,a3a,a6a,l1,b2a,b2b,b4,b4a,b3a,b7,b7a,d2,n3,f1,k21,k6,k9,k3a,k3bc,k3e,k3f,k3dgh,k5a,k5bc,k5e,k5f,k14a,k14b,k14c,k14d,k15a,k33,k38,b6b,c22b,h1,h5,h8,l9b,l10,c6,c7,c9a,c10,k30,c30a,j30f,j30e,e30,d30a,j30a,j30b,k17,m1a,firm_age,registration_age,sales_growth,d2_win,n3_win,k11_win,k15a_win,l1_win,c7_win,ln_sales,ln_sales3,ln_loan,ln_employees,ln_collateral,sector_label,region_label,size_label,sme_size,credit_uptake,has_credit,loan_approved,creditworthy
0.0,0.0,,0.0,0.0,,1991.0,4,2,2,15.0,100.0,0.0,0.0,,1.0,35.0,0.0,10000000.0,15000000.0,,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,80.0,80.0,2003.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,,,1.0,2.0,1.0,4.0,3.0,1.0,3.0,3.0,2.0,3.0,11.0,33.0,21.0,-33.33333333333333,10000000.0,15000000.0,,,15.0,,16.118095750958314,16.52356082573315,,2.772588722239781,,Other Manufacturing,North East,Medium,Small,0.0,0.0,,0
0.0,0.0,,0.0,0.0,,1998.0,4,3,2,50.0,100.0,0.0,0.0,,0.0,14.0,0.0,200000000.0,190000000.0,50.0,0.0,1.0,,80.0,0.0,0.0,20.0,0.0,,,,,,,,,,95.0,99.0,1998.0,1.0,0.0,0.0,0.0,80.0,0.0,1.0,2.0,,0.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,2.0,4.0,14.0,26.0,26.0,5.263157894736842,200000000.0,190000000.0,,,50.0,2.0,19.11382792951231,19.06253463538792,,3.9318256327243257,,Other Manufacturing,North West,Medium,Medium,0.0,0.0,,0
0.0,0.0,,1.0,1.0,,1982.0,4,3,3,500.0,40.0,60.0,0.0,,1.0,35.0,0.0,4000000000.0,2000000000.0,90.0,1.0,1.0,4.0,70.0,0.0,0.0,30.0,0.0,,,,,,,,,,95.0,60.0,1978.0,0.0,0.0,0.0,0.0,80.0,0.0,1.0,7.0,,0.0,2.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,8.0,42.0,46.0,100.0,4000000000.0,2000000000.0,,,500.0,7.0,22.109560198316302,21.416413018006356,,6.2166061010848646,,Other Manufacturing,North West,Large,Large,0.0,1.0,,1
0.0,0.0,,0.0,0.0,,1996.0,3,3,2,50.0,100.0,0.0,0.0,,0.0,20.0,0.0,10000000.0,50000000.0,,0.0,1.0,,50.0,0.0,0.0,50.0,0.0,,,,,,,,,,40.0,50.0,1996.0,0.0,0.0,0.0,0.0,60.0,0.0,1.0,2.0,,0.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,8.0,28.0,28.0,-80.0,10000000.0,50000000.0,,,50.0,2.0,16.118095750958314,17.72753358339242,,3.9318256327243257,,Fabricated Metals,North West,Medium,Medium,0.0,0.0,,0
0.0,0.0,,0.0,1.0,10000000000.0,1991.0,1,1,3,125.0,100.0,0.0,0.0,,0.0,20.0,0.0,8000000000.0,50000000000.0,100.0,1.0,1.0,3.0,100.0,0.0,0.0,0.0,0.0,,,,,,,,,,100.0,100.0,1991.0,1.0,0.0,1.0,0.0,60.0,0.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,33.0,33.0,-84.0,8000000000.0,50000000000.0,10000000000.0,,125.0,2.0,22.802707378751247,24.63528884239456,23.025850930040455,4.836281906951478,,Food,North Central,Large,Large,0.0,0.0,,0
0.0,0.0,,0.0,0.0,,2007.0,2,1,1,8.0,100.0,0.0,0.0,,0.0,10.0,0.0,6000000.0,4000000.0,100.0,0.0,1.0,,100.0,0.0,0.0,0.0,0.0,,,,,,,,,,70.0,20.0,2008.0,0.0,1.0,0.0,0.0,80.0,0.0,1.0,14.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,0.0,1.0,14.0,17.0,16.0,50.0,6000000.0,4000000.0,,,8.0,14.0,15.607270193858982,15.201805169084134,,2.1972245773362196,,Garments,North Central,Small,Small,0.0,0.0,,0
0.0,0.0,,0.0,0.0,,1982.0,4,1,3,214.0,5.0,95.0,1.0,90.0,1.0,30.0,1.0,6000000000.0,4000000000.0,90.0,0.0,1.0,,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,,,,,,100.0,100.0,1981.0,1.0,1.0,1.0,1.0,80.0,1.0,1.0,30.0,0.0,1.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,1.0,1.0,7.0,42.0,43.0,50.0,6000000000.0,4000000000.0,,,214.0,30.0,22.515025306341133,22.109560198316302,,5.3706380281276624,,Other Manufacturing,North Central,Large,Large,0.0,0.0,,0
0.0,0.0,,0.0,1.0,100000000000.0,1976.0,4,1,3,400.0,0.0,23.0,0.0,,0.0,28.0,0.0,500000000000.0,350000000000.0,100.0,1.0,1.0,3.0,60.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,,,,,,100.0,100.0,1951.0,1.0,1.0,0.0,0.0,70.0,1.0,1.0,3.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,2.0,3.0,1.0,1.0,2.0,48.0,73.0,42.857142857142854,197127439999.99988,145399999999.99963,62500000000.0,,400.0,3.0,26.007116260090864,25.702754402052705,24.858432393704767,5.993961427306569,,Other Manufacturing,North Central,Large,Large,0.0,0.0,,0
0.0,0.0,,1.0,1.0,30000000000.0,1962.0,7,1,3,146.0,35.0,65.0,1.0,11.0,0.0,30.0,0.0,100000000000.0,82000000000.0,100.0,1.0,1.0,3.0,100.0,0.0,0.0,0.0,0.0,,,,,,,,,,100.0,100.0,1962.0,1.0,0.0,0.0,0.0,78.0,0.0,1.0,9.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,62.0,62.0,21.951219512195124,100000000000.0,82000000000.0,30000000000.0,,146.0,9.0,25.3284360229445,25.12998508422286,24.1244632186419,4.990432586778736,,Other Services,North Central,Large,Large,0.0,1.0,,1
0.0,0.0,,0.0,1.0,20000000000.0,2018.0,7,1,3,50.0,20.0,10.0,0.0,,0.0,6.0,0.0,10000000.0,7000000.0,100.0,1.0,1.0,2.0,30.0,10.0,10.0,10.0,20.0,30.0,10.0,10.0,10.0,,,,,,70.0,40.0,2018.0,1.0,0.0,1.0,1.0,20.0,1.0,1.0,1.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,4.0,6.0,6.0,42.857142857142854,10000000.0,7000000.0,20000000000.0,,50.0,1.0,16.118095750958314,15.76142084987672,23.7189981105504,3.9318256327243257,,Other Services,North Central,Large,Medium,0.0,0.0,,0
0.0,0.0,,0.0,0.0,,1979.0,7,1,1,7.0,100.0,0.0,0.0,,0.0,30.0,0.0,265000000.0,150000000.0,100.0,1.0,1.0,,70.0,10.0,0.0,20.0,0.0,100.0,0.0,0.0,0.0,,,,,,80.0,80.0,1979.0,1.0,0.0,1.0,0.0,75.0,1.0,1.0,10.0,8.0,1.0,1.0,3.0,0.0,1.0,1.0,2.0,3.0,3.0,1.0,8.0,45.0,45.0,76.66666666666667,265000000.0,150000000.0,,,7.0,10.0,19.39524038772408,18.826145858727198,,2.0794415416798357,,Other Services,North Central,Small,Small,0.0,0.0,,0
0.0,0.0,,0.0,0.0,,2000.0,3,1,1,7.0,100.0,0.0,0.0,,1.0,15.0,0.0,30000000.0,,90.0,1.0,,,70.0,,,,,,,,,,,,,,45.0,,,0.0,0.0,0.0,0.0,2.0,0.0,0.0,,,0.0,3.0,3.0,3.0,4.0,2.0,2.0,0.0,0.0,1.0,8.0,24.0,,,30000000.0,,,,7.0,,17.216707972959764,,,2.0794415416798357,,Fabricated Metals,North Central,Small,Small,0.0,0.0,,0
0.0,0.0,,0.0,0.0,,2017.0,7,1,1,4.0,100.0,0.0,0.0,,1.0,8.0,0.0,7000000.0,4500000.0,70.0,0.0,1.0,,80.0,0.0,0.0,0.0,0.0,,,,,,,,,,50.0,60.0,2018.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,0.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,7.0,6.0,55.55555555555556,7000000.0,4500000.0,,,4.0,2.0,15.76142084987672,15.319588176962746,,1.6094379124341003,,Other Services,North Central,Small,Small,0.0,0.0,,0
0.0,0.0,,0.0,0.0,,2015.0,6,1,3,50.0,100.0,0.0,1.0,20.0,1.0,10.0,0.0,80000000.0,60000000.0,70.0,1.0,1.0,,80.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,,,,,,80.0,80.0,2015.0,1.0,0.0,1.0,0.0,,0.0,1.0,3.0,20.0,1.0,1.0,3.0,2.0,1.0,3.0,3.0,1.0,1.0,1.0,8.0,9.0,9.0,33.33333333333333,80000000.0,60000000.0,,,50.0,3.0,18.197537205138154,17.909855136853043,,3.9318256327243257,,Retail,North Central,Large,Medium,0.0,0.0,,0
0.0,0.0,,0.0,0.0,,2012.0,3,1,1,8.0,100.0,0.0,0.0,,1.0,10.0,0.0,10000000.0,6500000.0,90.0,0.0,1.0,,70.0,0.0,0.0,30.0,0.0,100.0,0.0,0.0,0.0,,,,,,80.0,70.0,2015.0,1.0,0.0,1.0,0.0,4.0,0.0,1.0,2.0,0.0,1.0,3.0,3.0,3.0,1.0,1.0,3.0,2.0,1.0,1.0,2.0,12.0,9.0,53.84615384615385,10000000.0,6500000.0,,,8.0,2.0,16.118095750958314,15.687312888712007,,2.1972245773362196,,Fabricated Metals,North Central,Small,Small,0.0,0.0,,0
0.0,0.0,,0.0,1.0,,2014.0,4,1,2,5.0,100.0,0.0,0.0,,1.0,1.0,0.0,2000000.0,500000.0,,1.0,1.0,1.0,80.0,,,,,,,,,,,,,,80.0,60.0,2019.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,3.0,1.0,3.0,3.0,3.0,1.0,3.0,1.0,1.0,10.0,5.0,300.0,2000000.0,1000000.0,,,5.0,,14.508658238524095,13.815511557963774,,1.791759469228055,,Other Manufacturing,North Central,Medium,Small,0.0,0.0,,0
0.0,0.0,,0.0,0.0,,1983.0,1,6,3,125.0,100.0,0.0,0.0,,1.0,42.0,0.0,158000000000.0,9830000000.0,75.0,1.0,1.0,,50.0,0.0,0.0,0.0,0.0,,,,,,,,,,80.0,90.0,1983.0,1.0,0.0,0.0,0.0,80.0,0.0,1.0,6.0,0.0,1.0,0.0,3.0,0.0,2.0,1.0,4.0,1.0,0.0,1.0,15.0,41.0,41.0,500.0,158000000000.0,9830000000.0,,,125.0,6.0,25.785860869979707,23.008704771207217,,4.836281906951478,,Food,South West,Large,Large,0.0,0.0,,0
1.0,0.0,1.0,1.0,0.0,,1993.0,1,6,3,40.0,100.0,0.0,0.0,,0.0,40.0,0.0,,,90.0,1.0,1.0,1.0,60.0,20.0,0.0,20.0,0.0,,,,,,,,,,100.0,100.0,1993.0,1.0,1.0,0.0,1.0,40.0,1.0,1.0,15.0,,1.0,2.0,4.0,1.0,0.0,0.0,2.0,2.0,1.0,,8.0,31.0,31.0,,,,,,40.0,15.0,,,,3.713572066704308,,Food,South West,Large,Medium,1.0,1.0,1.0,1
0.0,0.0,,0.0,0.0,,2013.0,4,3,3,15.0,100.0,0.0,0.0,,0.0,18.0,0.0,70000000.0,15000000.0,60.0,0.0,1.0,,90.0,0.0,0.0,10.0,0.0,,,,,,,,,,90.0,95.0,2013.0,0.0,0.0,0.0,0.0,70.0,0.0,1.0,3.0,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,13.0,11.0,11.0,366.66666666666663,70000000.0,15000000.0,,,15.0,3.0,18.064005814299346,16.52356082573315,,2.772588722239781,,Other Manufacturing,North West,Large,Small,0.0,0.0,,0
0.0,0.0,,0.0,0.0,,2003.0,6,2,1,5.0,100.0,0.0,0.0,,1.0,25.0,0.0,10000000.0,25000000.0,,0.0,1.0,,100.0,0.0,0.0,0.0,0.0,,,,,,,,,,20.0,80.0,2006.0,0.0,0.0,0.0,0.0,100.0,0.0,1.0,30.0,10.0,0.0,3.0,3.0,0.0,1.0,1.0,1.0,2.0,1.0,7.0,1.0,21.0,18.0,-60.0,10000000.0,25000000.0,,,5.0,30.0,16.118095750958314,17.034386422832473,,1.791759469228055,,Retail,North East,Small,Small,0.0,0.0,,0
0.0,0.0,,0.0,0.0,,1995.0,1,2,1,30.0,100.0,0.0,0.0,,1.0,11.0,0.0,25000000.0,17000000.0,75.0,0.0,0.0,,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,,,,,,0.0,0.0,1996.0,0.0,1.0,1.0,1.0,,0.0,0.0,,,1.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,1.0,15.0,29.0,28.0,47.05882352941176,25000000.0,17000000.0,,,30.0,,17.034386422832473,16.648723960844016,,3.4339872044851463,,Food,North East,Small,Medium,0.0,0.0,,0
0.0,0.0,,0.0,0.0,,2009.0,7,2,2,14.0,100.0,0.0,0.0,,1.0,22.0,0.0,11000000.0,18000000.0,,0.0,1.0,,30.0,0.0,0.0,0.0,0.0,,,,,,,,,,50.0,50.0,2011.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,,,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,6.0,15.0,13.0,-38.88888888888889,11000000.0,18000000.0,,,14.0,,16.213405921671733,16.705882371415992,,2.70805020110221,,Other Services,North East,Medium,Small,0.0,0.0,,0
0.0,0.0,,0.0,0.0,,2009.0,6,3,3,65.0,100.0,0.0,0.0,,0.0,15.0,0.0,50000000.0,30000000.0,80.0,0.0,1.0,,60.0,0.0,0.0,20.0,0.0,50.0,0.0,0.0,20.0,,,,,,30.0,50.0,2009.0,0.0,1.0,0.0,0.0,80.0,0.0,1.0,8.0,20.0,1.0,1.0,4.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,8.0,15.0,15.0,66.66666666666666,50000000.0,30000000.0,,,65.0,8.0,17.72753358339242,17.216707972959764,,4.189654742026425,,Retail,North West,Large,Medium,0.0,0.0,,0
0.0,0.0,,0.0,0.0,,2015.0,7,3,1,10.0,100.0,0.0,0.0,,1.0,21.0,0.0,100000000.0,80000000.0,,0.0,1.0,,60.0,0.0,0.0,40.0,0.0,,,,,,,,,,85.0,95.0,2015.0,0.0,0.0,0.0,0.0,95.0,0.0,0.0,,,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,6.0,9.0,9.0,25.0,100000000.0,80000000.0,,,10.0,,18.420680753952364,18.197537205138154,,2.3978952727983707,,Other Services,North West,Small,Small,0.0,0.0,,0
0.0,0.0,,0.0,0.0,,2015.0,7,1,1,6.0,100.0,0.0,0.0,,1.0,14.0,0.0,10500000.0,8000000.0,,0.0,1.0,,80.0,0.0,0.0,0.0,0.0,,,,,,,,,,70.0,80.0,2016.0,1.0,1.0,0.0,0.0,75.0,0.0,1.0,3.0,0.0,1.0,2.0,3.0,3.0,1.0,2.0,3.0,2.0,1.0,1.0,6.0,9.0,8.0,31.25,10500000.0,8000000.0,,,6.0,3.0,16.166885910365842,15.894952224644102,,1.9459101490553132,,Other Services,North Central,Small,Small,0.0,0.0,,0
0.0,0.0,,1.0,0.0,,1983.0,6,6,3,300.0,0.0,100.0,0.0,,1.0,20.0,0.0,200000000.0,100000000.0,100.0,1.0,1.0,1.0,50.0,30.0,0.0,20.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,,80.0,95.0,,1.0,0.0,1.0,1.0,100.0,1.0,1.0,10.0,5.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,41.0,,100.0,200000000.0,100000000.0,,,300.0,10.0,19.11382792951231,18.420680753952364,,5.707110264748875,,Retail,South West,Large,Large,0.0,1.0,,1
0.0,0.0,,0.0,0.0,,2000.0,7,2,2,6.0,100.0,0.0,0.0,,1.0,10.0,0.0,10000000.0,5000000.0,,0.0,1.0,,50.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,,,,,,60.0,60.0,2021.0,0.0,1.0,1.0,0.0,70.0,1.0,1.0,5.0,,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,6.0,24.0,3.0,100.0,10000000.0,5000000.0,,,6.0,5.0,16.118095750958314,15.424948670398354,,1.9459101490553132,,Other Services,North East,Medium,Small,0.0,0.0,,0
0.0,0.0,,0.0,0.0,,2017.0,7,3,3,8.0,100.0,0.0,0.0,,0.0,10.0,0.0,33000000.0,40000000.0,,0.0,1.0,,50.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,20.0,,,,,,50.0,60.0,1988.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,,,1.0,4.0,3.0,0.0,1.0,3.0,1.0,2.0,1.0,3.0,1.0,7.0,36.0,-17.5,33000000.0,40000000.0,,,8.0,,17.312018149733785,17.50439003707821,,2.1972245773362196,,Other Services,North West,Large,Small,0.0,0.0,,0
0.0,0.0,,0.0,0.0,,2010.0,4,1,1,5.0,100.0,0.0,0.0,,0.0,10.0,1.0,20000000.0,13000000.0,,0.0,1.0,,80.0,0.0,0.0,0.0,0.0,,,,,,,,,,70.0,40.0,2011.0,1.0,0.0,0.0,0.0,4.0,0.0,1.0,3.0,0.0,1.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,6.0,14.0,13.0,53.84615384615385,20000000.0,13000000.0,,,5.0,3.0,16.811242881518265,16.380459992348886,,1.791759469228055,,Other Manufacturing,North Central,Small,Small,0.0,0.0,,0
0.0,0.0,,0.0,0.0,,2000.0,7,6,2,22.0,100.0,0.0,0.0,,0.0,35.0,0.0,200100000.0,360000000.0,,0.0,1.0,,70.0,0.0,0.0,0.0,0.0,,,,,,,,,,60.0,80.0,2013.0,1.0,0.0,0.0,0.0,100.0,0.0,1.0,4.0,,1.0,2.0,2.0,1.0,2.0,3.0,1.0,3.0,1.0,3.0,14.0,24.0,11.0,-44.416666666666664,200100000.0,360000000.0,,,22.0,4.0,19.114327804551465,19.701614592192207,,3.1354942159291497,,Other Services,South West,Medium,Medium,0.0,0.0,,0
1.0,0.0,1.0,0.0,0.0,,1974.0,7,6,3,30.0,100.0,0.0,0.0,,1.0,50.0,0.0,50000000.0,30000000.0,,1.0,1.0,,70.0,20.0,0.0,10.0,0.0,0.0,100.0,0.0,0.0,,,,,,100.0,95.0,,1.0,1.0,0.0,1.0,100.0,0.0,1.0,25.0,,1.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,,8.0,50.0,,66.66666666666666,50000000.0,30000000.0,,,30.0,25.0,17.72753358339242,17.216707972959764,,3.4339872044851463,,Other Services,South West,Large,Medium,1.0,0.0,1.0,0
1.0,0.0,1.0,1.0,0.0,,2016.0,7,6,2,10.0,100.0,0.0,0.0,,1.0,9.0,0.0,13000000.0,8000000.0,,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,40.0,60.0,0.0,0.0,1.0,0.0,0.0,0.0,,80.0,90.0,2016.0,1.0,0.0,0.0,0.0,100.0,0.0,1.0,15.0,10.0,1.0,2.0,4.0,0.0,0.0,0.0,1.0,2.0,0.0,,8.0,8.0,8.0,62.5,13000000.0,8000000.0,,,10.0,15.0,16.380459992348886,15.894952224644102,,2.3978952727983707,,Other Services,South West,Medium,Small,1.0,1.0,1.0,0
0.0,0.0,,0.0,0.0,,1998.0,7,6,2,8.0,100.0,0.0,1.0,100.0,1.0,27.0,1.0,50000000.0,10000000.0,,0.0,1.0,,40.0,0.0,50.0,10.0,0.0,,,,,,,,,,40.0,30.0,1998.0,0.0,0.0,1.0,0.0,8.0,0.0,1.0,25.0,95.0,1.0,3.0,4.0,0.0,0.0,1.0,1.0,2.0,0.0,3.0,8.0,26.0,26.0,400.0,50000000.0,10000000.0,,,8.0,25.0,17.72753358339242,16.118095750958314,,2.1972245773362196,,Other Services,South West,Medium,Small,0.0,0.0,,0
1.0,0.0,2.0,0.0,0.0,,2012.0,7,3,3,43.0,100.0,0.0,0.0,,0.0,8.0,0.0,100000000.0,80000000.0,,0.0,1.0,,100.0,0.0,0.0,0.0,0.0,,,,,,,,,,80.0,60.0,2013.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,,,1.0,2.0,2.0,3.0,1.0,2.0,2.0,3.0,2.0,,4.0,12.0,11.0,25.0,100000000.0,80000000.0,,,43.0,,18.420680753952364,18.197537205138154,,3.784189633918261,,Other Services,North West,Large,Medium,1.0,0.0,1.0,0
1.0,0.0,1.0,1.0,1.0,2500000.0,2006.0,3,6,2,28.0,100.0,0.0,0.0,,1.0,18.0,0.0,18000000.0,12000000.0,80.0,0.0,1.0,3.0,60.0,0.0,10.0,20.0,0.0,30.0,0.0,30.0,20.0,,,,,,60.0,80.0,2008.0,0.0,1.0,0.0,0.0,100.0,1.0,1.0,21.0,50.0,1.0,4.0,4.0,3.0,3.0,4.0,1.0,0.0,0.0,,8.0,18.0,16.0,50.0,18000000.0,12000000.0,2500000.0,,28.0,21.0,16.705882371415992,16.300417291085605,14.731801689838349,3.367295829986474,,Fabricated Metals,South West,Medium,Medium,1.0,1.0,1.0,0
1.0,0.0,1.0,1.0,1.0,4000000.0,2012.0,7,6,1,11.0,100.0,0.0,0.0,,1.0,13.0,0.0,9020000.0,8200000.0,,0.0,1.0,3.0,70.0,0.0,10.0,15.0,0.0,30.0,0.0,30.0,10.0,0.0,0.0,0.0,1.0,6000000.0,70.0,80.0,2014.0,1.0,0.0,0.0,0.0,100.0,1.0,1.0,23.0,,1.0,4.0,4.0,4.0,4.0,2.0,1.0,1.0,2.0,,8.0,12.0,10.0,10.0,9020000.0,8200000.0,4000000.0,6000000.0,11.0,23.0,16.014955002903545,15.919644834185693,15.201805169084134,2.4849066497880004,15.607270193858982,Other Services,South West,Small,Small,1.0,1.0,1.0,0
0.0,0.0,,0.0,0.0,,2012.0,6,6,1,9.0,100.0,0.0,1.0,100.0,1.0,13.0,1.0,36000000.0,30000000.0,,1.0,1.0,,85.0,0.0,0.0,0.0,0.0,,,,,,,,,,70.0,75.0,2012.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,5.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,1.0,1.0,1.0,15.0,12.0,12.0,20.0,36000000.0,30000000.0,,,9.0,5.0,17.399029524198163,17.216707972959764,,2.302585092994046,,Retail,South West,Small,Small,0.0,0.0,,0
0.0,1.0,,1.0,1.0,2000000.0,2005.0,6,6,1,6.0,100.0,0.0,1.0,100.0,1.0,18.0,1.0,8000000.0,5000000.0,,0.0,0.0,3.0,60.0,0.0,20.0,20.0,0.0,,,,,,,,,,40.0,80.0,2010.0,0.0,0.0,0.0,0.0,100.0,0.0,1.0,,,1.0,4.0,4.0,4.0,4.0,0.0,4.0,1.0,2.0,,1.0,19.0,14.0,60.0,8000000.0,5000000.0,2000000.0,,6.0,,15.894952224644102,15.424948670398354,14.508658238524095,1.9459101490553132,,Retail,South West,Small,Small,0.0,1.0,,0
0.0,0.0,,0.0,0.0,,2010.0,6,6,1,7.0,100.0,0.0,1.0,100.0,1.0,15.0,1.0,26000000.0,19000000.0,,1.0,1.0,,90.0,0.0,0.0,0.0,0.0,,,,,,,,,,30.0,40.0,2015.0,0.0,0.0,0.0,0.0,85.0,0.0,0.0,,,1.0,0.0,2.0,2.0,3.0,4.0,3.0,1.0,1.0,1.0,12.0,14.0,9.0,36.84210526315789,26000000.0,19000000.0,,,7.0,,17.073607134447293,16.759949589762293,,2.0794415416798357,,Retail,South West,Small,Small,0.0,0.0,,0
0.0,0.0,,1.0,1.0,4000000.0,2014.0,7,6,1,6.0,100.0,0.0,0.0,,0.0,10.0,1.0,15000000.0,10000000.0,,0.0,0.0,1.0,80.0,0.0,0.0,20.0,0.0,,,,,0.0,0.0,0.0,1.0,6000000.0,70.0,90.0,2018.0,0.0,0.0,0.0,1.0,6.0,0.0,1.0,,,1.0,4.0,2.0,4.0,3.0,0.0,4.0,1.0,1.0,4.0,1.0,10.0,6.0,50.0,15000000.0,10000000.0,4000000.0,6000000.0,6.0,,16.52356082573315,16.118095750958314,15.201805169084134,1.9459101490553132,15.607270193858982,Other Services,South West,Small,Small,0.0,1.0,,0
0.0,0.0,,0.0,0.0,,2008.0,2,6,2,14.0,100.0,0.0,0.0,,1.0,6.0,0.0,48000000.0,35000000.0,90.0,0.0,1.0,,100.0,0.0,0.0,0.0,0.0,,,,,,,,,,80.0,70.0,2009.0,0.0,0.0,0.0,0.0,100.0,1.0,1.0,10.0,,1.0,4.0,4.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,16.0,15.0,37.142857142857146,48000000.0,35000000.0,,,14.0,10.0,17.6867115897055,17.370858648025116,,2.70805020110221,,Garments,South West,Medium,Small,0.0,0.0,,0
0.0,0.0,,0.0,0.0,,2012.0,1,6,1,30.0,100.0,0.0,0.0,,1.0,13.0,0.0,30000000.0,35000000.0,90.0,0.0,1.0,,80.0,0.0,0.0,10.0,0.0,,,,,,,,,,45.0,60.0,2013.0,0.0,0.0,1.0,0.0,60.0,1.0,1.0,3.0,,1.0,1.0,1.0,2.0,2.0,4.0,0.0,1.0,2.0,3.0,12.0,12.0,11.0,-14.285714285714285,30000000.0,35000000.0,,,30.0,3.0,17.216707972959764,17.370858648025116,,3.4339872044851463,,Food,South West,Small,Medium,0.0,0.0,,0
0.0,0.0,,0.0,0.0,,1998.0,3,6,2,60.0,100.0,0.0,0.0,,0.0,6.0,0.0,,,,0.0,1.0,,100.0,0.0,0.0,0.0,0.0,,,,,,,,,,70.0,80.0,1998.0,1.0,0.0,0.0,0.0,100.0,1.0,1.0,12.0,,1.0,4.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,26.0,26.0,,,,,,60.0,12.0,,,,4.110873864173311,,Fabricated Metals,South West,Medium,Medium,0.0,0.0,,0
0.0,0.0,,0.0,0.0,,2001.0,1,6,2,80.0,100.0,0.0,0.0,,0.0,6.0,0.0,450000000.0,,,0.0,1.0,,100.0,0.0,0.0,0.0,0.0,,,,,,,,,,70.0,70.0,1999.0,1.0,0.0,0.0,0.0,100.0,1.0,1.0,14.0,,1.0,4.0,4.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,8.0,23.0,25.0,,450000000.0,,,,80.0,14.0,19.92475814295086,,,4.394449154672439,,Food,South West,Medium,Medium,0.0,0.0,,0
0.0,0.0,,0.0,0.0,,2004.0,7,6,1,18.0,100.0,0.0,0.0,,0.0,6.0,0.0,110000000.0,95000000.0,,0.0,1.0,,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,,,,,,75.0,80.0,2004.0,0.0,0.0,0.0,0.0,100.0,1.0,1.0,11.0,,1.0,4.0,3.0,1.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,20.0,20.0,15.789473684210526,110000000.0,95000000.0,,,18.0,11.0,18.5159909328476,18.36938746009113,,2.9444389791664403,,Other Services,South West,Small,Small,0.0,0.0,,0
